Record Length,2500,Points,0.0,399.99998E-3,
Sample Interval,10.00000E-3,s,10.00000E-3,399.99998E-3,
Trigger Point,0.0,Samples,20.0000E-3,399.99998E-3,
,,,30.00000E-3,399.99998E-3,
,,,40.00000E-3,399.99998E-3,
,,,50.00000E-3,399.99998E-3,
Source,CH1,,59.999999E-3,479.999989E-3,
Vertical Units,Volts,,70.000000E-3,399.99998E-3,
Vertical Scale,2.0478,,79.999998E-3,399.99998E-3,
Vertical Offset,0,,89.999996E-3,399.99998E-3,
Horizontal Units,s,,99.999994E-3,399.99998E-3,
Horizontal Scale,2.5000,,110.0000E-3,399.99998E-3,
Pt Fmt,Y,,120.0000E-3,399.99998E-3,
Yzero,0.0,,130.0000E-3,399.99998E-3,
Probe Atten,10.0000,,140.0000E-3,1.0400,
,,,149.99999E-3,79.999998E-3,
Note,TDS 2012 - 3:38:48 PM   4/26/2022,,160.00000E-3,239.99999E-3,
,,,170.00000E-3,239.99999E-3,
,,,179.99999E-3,319.99999E-3,
,,,190.00000E-3,399.99998E-3,
,,,199.99999E-3,319.99999E-3,
,,,209.99999E-3,399.99998E-3,
,,,220.00000E-3,399.99998E-3,
,,,229.99999E-3,399.99998E-3,
,,,239.99999E-3,399.99998E-3,
,,,250.00000E-3,399.99998E-3,
,,,259.99999E-3,399.99998E-3,
,,,269.99998E-3,399.99998E-3,
,,,280.00000E-3,399.99998E-3,
,,,289.99999E-3,399.99998E-3,
,,,299.99998E-3,399.99998E-3,
,,,310.00000E-3,399.99998E-3,
,,,319.99999E-3,399.99998E-3,
,,,329.99998E-3,399.99998E-3,
,,,340.00000E-3,399.99998E-3,
,,,349.99999E-3,479.999989E-3,
,,,359.99998E-3,479.999989E-3,
,,,370.00000E-3,479.999989E-3,
,,,380.00000E-3,479.999989E-3,
,,,389.99999E-3,479.999989E-3,
,,,399.99998E-3,560.000002E-3,
,,,409.999996E-3,560.000002E-3,
,,,419.999987E-3,479.999989E-3,
,,,429.999977E-3,479.999989E-3,
,,,439.999998E-3,399.99998E-3,
,,,449.999988E-3,399.99998E-3,
,,,459.999979E-3,959.999979E-3,
,,,469.999999E-3,160.00000E-3,
,,,479.999989E-3,160.00000E-3,
,,,489.999980E-3,319.99999E-3,
,,,500.000000E-3,319.99999E-3,
,,,509.999990E-3,399.99998E-3,
,,,519.999981E-3,319.99999E-3,
,,,529.999971E-3,399.99998E-3,
,,,539.999962E-3,319.99999E-3,
,,,550.000012E-3,399.99998E-3,
,,,560.000002E-3,399.99998E-3,
,,,569.999993E-3,479.999989E-3,
,,,579.999983E-3,319.99999E-3,
,,,589.999974E-3,399.99998E-3,
,,,599.999964E-3,399.99998E-3,
,,,610.000014E-3,399.99998E-3,
,,,620.000005E-3,319.99999E-3,
,,,629.999995E-3,399.99998E-3,
,,,639.999986E-3,399.99998E-3,
,,,649.999976E-3,399.99998E-3,
,,,659.999967E-3,399.99998E-3,
,,,669.999957E-3,399.99998E-3,
,,,680.000007E-3,319.99999E-3,
,,,689.999998E-3,399.99998E-3,
,,,699.999988E-3,399.99998E-3,
,,,709.999979E-3,399.99998E-3,
,,,719.999969E-3,319.99999E-3,
,,,729.999959E-3,399.99998E-3,
,,,740.000010E-3,319.99999E-3,
,,,750.000000E-3,399.99998E-3,
,,,759.999990E-3,399.99998E-3,
,,,769.999981E-3,399.99998E-3,
,,,779.999971E-3,1.0400,
,,,789.999962E-3,79.999998E-3,
,,,799.999952E-3,160.00000E-3,
,,,810.000002E-3,239.99999E-3,
,,,819.999993E-3,319.99999E-3,
,,,829.999983E-3,399.99998E-3,
,,,839.999974E-3,319.99999E-3,
,,,849.999964E-3,399.99998E-3,
,,,859.999955E-3,399.99998E-3,
,,,870.000005E-3,399.99998E-3,
,,,879.999995E-3,399.99998E-3,
,,,889.999986E-3,399.99998E-3,
,,,899.999976E-3,399.99998E-3,
,,,909.999967E-3,319.99999E-3,
,,,919.999957E-3,399.99998E-3,
,,,930.000007E-3,399.99998E-3,
,,,939.999998E-3,399.99998E-3,
,,,949.999988E-3,399.99998E-3,
,,,959.999979E-3,399.99998E-3,
,,,969.999969E-3,399.99998E-3,
,,,979.999959E-3,399.99998E-3,
,,,989.999950E-3,399.99998E-3,
,,,1.000,399.99998E-3,
,,,1.0100,399.99998E-3,
,,,1.0200,399.99998E-3,
,,,1.0300,399.99998E-3,
,,,1.0400,479.999989E-3,
,,,1.0500,399.99998E-3,
,,,1.0600,399.99998E-3,
,,,1.0700,399.99998E-3,
,,,1.0800,399.99998E-3,
,,,1.0900,479.999989E-3,
,,,1.1000,959.999979E-3,
,,,1.1100,-239.99999E-3,
,,,1.1200,0.0,
,,,1.1300,79.999998E-3,
,,,1.1400,239.99999E-3,
,,,1.1500,239.99999E-3,
,,,1.1600,239.99999E-3,
,,,1.1700,319.99999E-3,
,,,1.1800,1.0400,
,,,1.1900,0.0,
,,,1.2000,0.0,
,,,1.2100,160.00000E-3,
,,,1.2200,1.3600,
,,,1.2300,319.99999E-3,
,,,1.2400,-239.99999E-3,
,,,1.2500,79.999998E-3,
,,,1.2600,319.99999E-3,
,,,1.2700,-399.99998E-3,
,,,1.2800,-160.00000E-3,
,,,1.2900,0.0,
,,,1.3000,239.99999E-3,
,,,1.3100,239.99999E-3,
,,,1.3200,319.99999E-3,
,,,1.3300,319.99999E-3,
,,,1.3400,1.2000,
,,,1.3500,0.0,
,,,1.3600,79.999998E-3,
,,,1.3700,160.00000E-3,
,,,1.3800,239.99999E-3,
,,,1.3900,319.99999E-3,
,,,1.4000,319.99999E-3,
,,,1.4100,399.99998E-3,
,,,1.4200,1.2000,
,,,1.4300,0.0,
,,,1.4400,160.00000E-3,
,,,1.4500,160.00000E-3,
,,,1.4600,239.99999E-3,
,,,1.4700,319.99999E-3,
,,,1.4800,399.99998E-3,
,,,1.4900,479.999989E-3,
,,,1.5000,479.999989E-3,
,,,1.5100,479.999989E-3,
,,,1.5200,560.000002E-3,
,,,1.5300,479.999989E-3,
,,,1.5400,399.99998E-3,
,,,1.5500,399.99998E-3,
